Name,Guild,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer
"Unclad",BRG Knights of the Dragon,372639244,8761480,5140347,3621133,141,-62,392,452,2685781,2445478,203,4,628,4,288,93,122,149,181,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
"El Capitan",BRG Knights of the Dragon,114311819,8075051,4740106,3334945,142,82,276,489,2651335,2088771,186,4,641,6,253,92,122,145,170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"Execute Order 69",BRG Knights of the Dragon,743154738,7066964,4290294,2776670,154,11,302,454,2323197,1964175,161,9,491,2,228,67,98,125,145,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0
"TK2618",BRG Knights of the Dragon,375869453,7344400,4330563,3013837,143,-41,157,439,2289761,2040802,168,2,508,4,251,74,98,123,155,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
"Aizenthalpic",BRG Knights of the Dragon,921146124,9550421,5715506,3834915,149,-87,624,531,2940433,2746123,237,6,808,7,288,114,159,187,205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Andrew",BRG Knights of the Dragon,568458516,7823633,4850349,2973284,163,10,97,425,2621082,2219646,165,11,465,5,253,66,88,152,165,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
"Wsummerspring",BRG Knights of the Dragon,594122685,9174737,5564526,3610211,154,-83,411,554,2869839,2668077,220,7,799,7,282,106,162,187,205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Ardilla",BRG LazerFaces,552198166,8570844,5086692,3484152,145,15,511,490,2760083,2325585,211,10,614,4,271,93,129,169,180,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"RiverCityJedi",BRG LazerFaces,717626934,7211922,4238836,2973086,142,40,123,400,2325838,1910348,184,9,444,3,233,61,87,113,131,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1
"ReturnOfTheFett",BRG LazerFaces,889718432,5213795,3224810,1988985,162,-5,91,406,1733924,1490886,127,6,294,2,175,36,65,88,106,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0
"modestdinosaur",BRG LazerFaces,154874635,6663975,3935591,2728384,144,245,67,371,2361146,1573769,158,6,319,2,227,43,74,110,142,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1
"Nymeria II",BRG LazerFaces,759541265,6944869,4024835,2920034,137,38,332,426,2205010,1815169,149,5,452,3,269,69,93,113,136,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
"ZilloTea",BRG LazerFaces,461383831,6919138,4190099,2729039,153,-196,398,419,2051607,2134964,142,7,431,4,239,57,87,117,130,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1
"Griz Man",BRG LazerFaces,864121897,9056042,5355006,3701036,144,78,565,469,2982233,2357493,201,6,697,5,278,98,128,158,190,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
"Nymeria",BRG LazerFaces,216667356,7300886,4348632,2952254,147,38,281,487,2382421,1961545,144,7,584,4,267,88,110,129,143,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
"Pyromancer",BRG LazerFaces,177264773,7355899,4215520,3140379,134,-65,429,432,2199041,2007929,143,7,532,5,250,73,101,111,125,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
"Hyrnia Strain",BRG LazerFaces,787129764,6725899,4162262,2563637,162,131,133,442,2378841,1782734,170,7,418,2,224,55,92,122,145,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1
"dompizan",BRG LazerFaces,865799155,6211224,3805597,2405627,158,75,212,384,2113618,1674815,133,8,373,3,202,52,69,95,137,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0
"Blazebot7000",BRG LazerFaces,798364712,7353995,4404524,2949471,149,112,175,331,2492499,1904053,151,10,313,2,250,36,72,109,143,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1
"Donkey Kong Jr",BRG LazerFaces,936252887,8356541,4933266,3423275,144,22,179,396,2681222,2242249,214,9,443,4,280,57,106,137,161,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"ScoobyDooku",BRG LazerFaces,866981378,6018221,3691440,2326781,158,-311,345,474,1699317,1982999,131,7,468,4,189,63,88,104,115,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1
"Wes Harcrow",BRG LazerFaces,863582961,7594860,4392179,3202681,137,-97,239,365,2257169,2128605,128,8,347,2,249,44,77,131,152,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1
"Dr med den Rasen",BRG LazerFaces,374798737,8703935,5158447,3545488,145,115,356,459,2926578,2228706,208,7,605,4,274,89,119,160,192,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"ishotfirst",BRG LazerFaces,463678449,7358716,4377836,2980880,146,64,223,324,2423433,1943480,177,9,368,0,245,52,68,97,123,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
"mudhead3323",BRG LazerFaces,987664871,6886189,4312708,2573481,167,-220,131,404,2085864,2222683,182,6,404,2,232,58,79,119,140,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1
"Saber Skills",BRG LazerFaces,436127364,7729003,4621128,3107875,148,-9,220,364,2472418,2136271,193,9,452,1,250,71,80,111,143,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1
"C3MO",BRG LazerFaces,777719932,6460259,3919648,2540611,154,304,52,393,2399219,1502335,162,1,370,3,241,51,76,104,137,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0
"Crazy Skew",BRG LazerFaces,592863547,6138801,3717894,2420907,153,10,310,379,2013044,1704850,132,5,301,2,218,38,66,107,136,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1
"Ryiun",BRG LazerFaces,684362843,6834694,4090772,2743922,149,-38,170,424,2148135,1909913,120,8,441,2,221,66,80,122,148,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1
"Hanshotfirst",BRG LazerFaces,979824842,6809160,4001921,2807239,142,-90,127,431,2066471,1934774,123,9,444,2,232,59,93,112,125,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1
"Vodzkha",BRG LazerFaces,948833898,7792634,4604046,3188588,144,-63,300,412,2408802,2194568,187,7,473,3,264,60,101,126,154,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1
"Haaly",BRG LazerFaces,537651678,7253804,4123999,3129805,131,-35,326,379,2177884,1930604,169,11,426,3,261,57,86,104,132,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1
"Mateus Jak",BRG LazerFaces,382687224,7907815,4583827,3323988,137,-104,524,490,2345997,2228626,155,8,653,5,248,99,113,144,160,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
"Lakotnik",BRG LazerFaces,255771377,6113319,3840748,2272571,169,170,147,379,2231038,1607060,105,3,325,2,237,40,66,101,126,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1
"mugsy",BRG LazerFaces,796869384,8728581,5125820,3602761,142,21,466,466,2774728,2322318,190,7,661,5,287,101,128,147,169,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
"DeathComestoAll",BRG LazerFaces,536945656,4930912,2933153,1997759,146,-43,361,335,1549081,1384072,114,5,252,1,169,39,51,64,89,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1
"DarthCarmeedo",BRG LazerFaces,289538528,8095091,4608106,3486985,132,75,356,485,2569758,2038348,150,13,694,3,240,112,118,136,155,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1
"Kynareth",BRG LazerFaces,733296396,9275677,5533267,3742410,147,37,437,509,3020991,2489448,228,6,720,6,277,103,136,193,208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"Starkiller3333",BRG LazerFaces,699566478,6235856,3737661,2498195,149,-102,94,330,1919172,1818038,149,6,335,2,194,45,56,83,107,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1
"FRM",BRG LazerFaces,556111983,8492802,4908026,3584776,136,7,606,480,2642947,2244858,194,10,669,3,280,96,120,154,170,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
"E2d2",BRG LazerFaces,963426871,7359620,4540033,2819587,161,0,150,440,2442994,2090409,193,4,516,5,256,73,96,125,154,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
"NimueN",BRG LazerFaces,728665521,6325881,3533290,2792591,126,-9,325,441,1890408,1633071,96,6,460,2,205,66,86,101,111,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0
"Mythical",BRG LazerFaces,493153462,6604968,3747158,2857810,131,18,475,414,2036159,1710323,125,7,414,3,216,60,81,110,123,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1
"Business Time",BRG LazerFaces,646681643,6938808,3964226,2974582,133,127,84,413,2261389,1702161,165,8,398,3,233,53,90,117,130,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"Ewokslayer",BRG LazerFaces,244318639,4562458,2791671,1770787,157,610,270,362,1928094,863577,78,2,267,2,198,39,53,59,73,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"SmallMexiFrys",BRG LazerFaces,686529498,7051137,4101545,2949592,139,-143,369,406,2064179,2037366,142,8,458,3,245,66,86,109,130,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1
"Deathby1000",BRG LazerFaces,496365713,7405501,4414797,2990704,147,-107,216,408,2255158,2147959,164,6,496,4,238,74,91,112,136,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1
"Revanoch",BRG LazerFaces,926517113,6937517,3913384,3024133,129,-287,505,430,1830023,2083361,171,7,454,4,217,58,87,121,141,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1
"CaptBlinky",BRG LazerFaces,152777395,8605159,5057480,3547679,142,6,396,445,2729551,2320432,201,5,615,6,275,89,115,145,165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"Darדh Freeday",BRG LazerFaces,623218693,8110682,5077985,3032697,167,-249,511,606,2405439,2642078,179,8,875,6,247,139,150,167,174,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
"Simph",BRG LazerFaces,197687411,4433467,2367079,2066388,114,-249,305,299,1129164,1237915,39,5,215,0,146,34,42,48,65,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"DanMan1975",BRG LazerFaces,616179276,7202663,4257424,2945239,144,-133,264,481,2148584,2100443,158,9,579,4,229,81,109,122,149,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1
"Dos Tortugas",BRG LazerFaces,742786634,5161562,2948852,2212710,133,26,343,411,1608631,1339545,86,8,358,2,174,58,64,77,100,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0
"allidrA",BRG LazerFaces,673329616,6996991,4058001,2938990,138,-31,532,478,2155244,1902757,164,9,520,2,232,75,105,126,138,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1
"Tyler",BRG LazerFaces,388657195,7031366,4513310,2518056,179,-28,102,477,2398857,2111803,200,6,518,5,245,71,100,132,144,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
"raza",BRG LazerFaces,344861713,5971189,3354744,2616445,128,-216,403,368,1625508,1725833,77,8,351,3,216,48,70,80,105,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1
"DarthDoon",BRG LazerFaces,172176632,7202859,4071930,3130929,130,80,334,430,2276003,1795927,132,7,509,4,229,70,96,112,131,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1
"Zoltar",BRG Laxed Out Pros,739779589,6060532,3719210,2341322,158,10,104,471,2014162,1704597,152,8,390,2,198,45,91,117,141,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1
"TheWildKarrde",BRG Laxed Out Pros,522914351,6944973,4153564,2791409,148,121,219,370,2358138,1784149,174,4,382,3,223,54,75,106,138,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1
"WWG1WG2PRISON",BRG Laxed Out Pros,713375299,7594740,4598454,2996286,153,141,324,371,2634471,1953687,163,12,429,2,233,57,81,115,154,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1
"Plagarian",BRG Laxed Out Pros,974618589,7736684,4610205,3126479,147,-47,331,336,2422273,2172796,204,10,365,2,250,51,76,111,140,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1
"Sleazy E",BRG Laxed Out Pros,695822276,7389558,4474044,2915514,153,30,67,431,2445247,2028797,179,7,421,4,249,56,103,132,148,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1
"Ronzool",BRG Laxed Out Pros,498413548,7021542,4128397,2893145,142,179,71,277,2404983,1715764,159,8,220,0,232,26,53,98,127,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
"name",BRG Laxed Out Pros,779262258,5587640,3322752,2264888,146,356,71,387,2084405,1237671,144,6,312,2,198,44,63,91,107,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
"ClîtCommander12345",BRG Laxed Out Pros,124661194,6546674,4005242,2541432,157,163,76,397,2321013,1684229,171,5,311,2,229,36,79,119,145,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0
"Salacious Thumb",BRG Laxed Out Pros,444544452,6721201,3868025,2853176,135,-14,94,357,2070837,1796512,134,3,350,2,220,49,73,97,127,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1
"Scrotie McBoogerballs",BRG Laxed Out Pros,832986271,5983128,3708814,2274314,163,9,94,300,2003457,1697755,123,4,219,1,200,28,41,95,105,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
"Will Obi1",BRG Laxed Out Pros,215141515,6990782,4349889,2640893,164,135,77,373,2487629,1856166,187,8,392,3,225,56,80,103,132,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0
"Berzerk Hobo",BRG Laxed Out Pros,252285491,7989622,4870786,3118836,156,124,298,404,2766906,2087851,188,4,400,3,253,53,86,157,190,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"JasonTheAsian",BRG Laxed Out Pros,316261256,7312410,4518338,2794072,161,5,222,408,2434035,2069665,186,3,382,2,245,43,81,141,175,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1
"Nearly Headless Nick",BRG Laxed Out Pros,666842776,5867713,3473431,2394282,145,446,139,373,2257760,1215671,147,6,322,2,197,46,66,89,120,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
"Droguito",BRG Laxed Out Pros,222224934,5690929,3224055,2466874,130,-36,106,273,1708394,1514985,87,8,174,1,238,19,43,78,105,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1
"Tim",BRG Laxed Out Pros,682839262,5402926,3166993,2235933,141,-38,244,484,1676224,1490769,101,2,429,3,181,60,82,94,107,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1
"Blak3oakfield",BRG Laxed Out Pros,277384321,4634536,2980693,1653843,180,6,90,382,1610734,1369283,109,5,231,1,175,25,55,76,91,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"Jason",BRG Laxed Out Pros,721779418,6741877,4177883,2563994,162,120,282,494,2376925,1800958,155,7,533,5,235,73,107,120,139,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"Krumpch",BRG Laxed Out Pros,961147939,4830211,2908813,1921398,151,401,172,331,1857816,1050997,87,2,270,2,168,39,49,57,72,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0
"Kilum Natta",BRG Laxed Out Pros,569741419,3714605,2357171,1357434,173,-243,244,340,1127718,1229453,70,4,153,1,136,20,41,55,72,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
"Wilk79",BRG Laxed Out Pros,438582744,4286918,2524820,1762098,143,-320,73,275,1159367,1365453,88,4,171,1,153,23,34,50,81,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
"Dannimadd",BRG Laxed Out Pros,183382135,7288017,4222122,3065895,137,114,152,413,2395046,1826389,139,1,392,2,255,47,99,124,146,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1
"Bsville",BRG Laxed Out Pros,424867781,7404108,4365486,3038622,143,17,119,367,2369972,1991763,150,3,362,2,245,40,82,118,143,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1
"Micahtron",BRG Laxed Out Pros,538511948,7758081,4733755,3024326,156,-55,249,424,2479230,2243004,174,8,551,3,240,81,95,124,151,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0
"Scarb Fir",BRG Laxed Out Pros,872612614,5920657,3614996,2305661,156,40,354,400,1983198,1629373,137,6,376,3,199,54,72,90,122,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1
"Adonis13",BRG Laxed Out Pros,852276575,7871866,4787102,3084764,155,45,254,479,2632606,2150664,205,7,544,4,239,52,116,153,175,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1
"Sixx Shooter",BRG Laxed Out Pros,536357128,5453722,3317008,2136714,155,-17,70,345,1773045,1543287,100,2,241,1,218,35,57,83,99,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
"Soko",BRG Laxed Out Pros,418929655,5800523,3559775,2240748,158,131,45,255,2030825,1520778,71,4,192,0,204,31,40,70,108,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
"Jason",BRG Laxed Out Pros,576549933,8088120,4870713,3217407,151,-26,119,414,2591150,2275870,193,8,531,5,257,72,100,129,156,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
"Gero Zurn",BRG Laxed Out Pros,397437123,7713654,4590148,3123506,146,110,113,484,2599627,1989845,181,11,587,4,228,78,111,145,172,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1
"The Great One F2P",BRG Laxed Out Pros,816728211,4903945,2563028,2340917,109,-275,36,216,1205665,1356687,63,5,131,1,192,18,26,54,79,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1
"ShadyT",BRG Laxed Out Pros,558572552,7030010,3895253,3134757,124,107,67,413,2202106,1690246,155,1,474,4,234,68,90,106,119,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"MrDusty",BRG Laxed Out Pros,754891619,6134500,3545272,2589228,136,-178,181,263,1752002,1790107,104,5,232,1,235,35,44,71,109,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1
"DarthSacaMando",BRG Laxed Out Pros,522114916,6327127,3604329,2722798,132,-70,168,349,1879227,1725102,122,10,286,2,211,35,68,96,122,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1
"Balakay",BRG Laxed Out Pros,621546373,8941694,5220362,3721332,140,23,300,508,2842132,2374044,201,8,682,5,277,92,139,179,192,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"ObiJuan Keithnobi",BRG Laxed Out Pros,355745111,7293528,4318649,2974879,145,-35,54,361,2284118,2025486,152,11,362,1,222,46,76,115,141,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1
"YungPepr",BRG Laxed Out Pros,452134382,2772568,1967094,805474,244,259,141,367,1186706,779712,55,3,139,1,94,19,27,47,60,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
"DarthMaul5",BRG Laxed Out Pros,783529757,4614426,2582847,2031579,127,-132,133,271,1306855,1275992,75,6,166,1,174,20,37,55,96,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1
"Stephman Darksipper",BRG Laxed Out Pros,864462482,7557907,4577917,2979990,153,142,122,396,2615616,1936573,176,5,348,1,269,49,80,150,166,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1
"TheFoggy",BRG Laxed Out Pros,433616769,8571866,5115178,3456688,147,-82,179,468,2651996,2463182,210,6,659,5,272,99,119,151,169,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1
"Tenzin",BRG Laxed Out Pros,736547728,7191848,4262552,2929296,145,135,111,411,2439295,1820554,185,0,364,0,262,55,105,118,145,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
"Jivan Mukti",BRG Laxed Out Pros,928423758,6914355,3903819,3010536,129,32,295,321,2135718,1768101,133,10,293,2,256,42,58,106,131,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1
"lottatrotta69",BRG Laxed Out Pros,974943562,7655994,4536248,3119746,145,70,82,344,2519667,2007058,156,5,390,2,263,50,80,106,148,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
"Delmon Ciiid'r",BRG Laxed Out Pros,196981493,5167962,3018780,2149182,140,-129,172,210,1529645,1488459,81,7,133,0,213,17,30,52,85,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
"polarariel",BRG Laxed Out Pros,423666999,8320052,5041673,3278379,153,-123,243,477,2562766,2478907,209,5,662,5,267,89,121,144,167,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1
"Thiffy Gorebreg",BRG Laxed Out Pros,442479953,8744086,5300823,3443263,153,114,325,467,3002697,2288100,220,8,572,5,279,82,127,167,194,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1
"NuMex",BRG Laxed Out Pros,331898292,7395331,4355064,3040267,143,49,303,395,2400350,1954714,179,0,287,0,262,33,65,170,189,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
"Rikka light side",BRG Laxed Out Pros,549878449,9327733,5603895,3723838,150,26,362,491,3051258,2542071,232,12,640,6,287,93,130,200,218,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"HarryTheHutt",BRG Laxed Out Pros,683648442,4837974,2817222,2020752,139,-57,183,254,1477704,1338842,77,5,156,0,194,16,33,59,79,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
"AndrewtheOtherHutt",BRG Mandalorians Inc,873945644,5699182,3276246,2422936,135,118,180,202,1862356,1413890,93,1,168,0,206,25,31,51,77,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
"Shrub R E",BRG Mandalorians Inc,644735319,5527111,3259364,2267747,143,273,165,261,1978036,1280652,100,0,207,1,221,33,41,62,90,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1
"Rocky94",BRG Mandalorians Inc,612994668,7309724,4095853,3213871,127,-137,243,368,2065921,2027282,149,10,446,2,240,69,79,101,124,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1
"MagicMike93",BRG Mandalorians Inc,439428128,6339929,3857946,2481983,155,-55,160,269,2021162,1828288,140,3,230,1,203,37,44,81,108,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
"Someguyinalabcoat",BRG Mandalorians Inc,162251947,8185027,4904095,3280932,149,11,343,479,2657396,2246699,210,10,649,6,253,88,121,142,155,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"Ragnarock",BRG Mandalorians Inc,138462562,6394796,3923274,2471522,158,97,87,290,2205418,1709546,136,4,210,0,219,23,45,99,125,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
"Rednaxela",BRG Mandalorians Inc,573577796,6014067,3673387,2340680,156,43,81,231,2012069,1648126,105,4,141,0,208,12,42,69,113,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
"X688",BRG Mandalorians Inc,675588514,3256102,1798281,1457821,123,-552,86,248,722240,1076041,48,2,100,0,120,13,21,40,68,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Lepper Mesiah",BRG Mandalorians Inc,164495314,4490192,2969218,1520974,195,157,138,259,1716249,1251903,85,1,148,0,160,29,29,58,106,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"VicXav N201",BRG Mandalorians Inc,956694922,4829697,2897179,1932518,149,-65,274,347,1513620,1382883,113,6,250,1,199,37,48,70,93,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
"Elric",BRG Mandalorians Inc,883132925,4766938,2758934,2008004,137,61,73,240,1528711,1229109,89,2,104,0,194,9,33,61,89,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Palo Rex",BRG Mandalorians Inc,733128292,6096394,3766231,2330163,161,235,95,353,2247735,1513774,140,5,257,1,205,34,52,112,146,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
"Walto Dangrel",BRG Mandalorians Inc,468333915,6903063,4062930,2840133,143,110,43,271,2299320,1760438,179,11,261,2,239,36,51,84,111,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1
"Hevy",BRG Mandalorians Inc,284633488,4439196,2530375,1908821,132,304,50,400,1555031,975344,74,5,234,0,161,20,60,71,77,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
